"ANO_EXERCICIO","COD_REFERENCIA","COD_ESFE","COD_ORUN_O","PRD_TBO0ORUN_1_TIT_CLASSIFICADOR","COD_ORUN_U","PRD_TBO0ORUN_TIT_CLASSIFICADOR","COD_FUNC","PRD_TBO0FUNC_TIT_CLASSIFICADOR","COD_SBFU","PRD_TBO0SBFU_TIT_CLASSIFICADOR","COD_PROG","PRD_TBO0PROG_TIT_CLASSIFICADOR","COD_ACAO","NOM_ACAO","COD_LOCG","NOM_LOCG","COD_BEMS","DES_BEM_SERVICO","COD_UNIDADE_MED","TIT_UNIDADE_MED"
2008,828150,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1073","Brasil Universitário","63280000","Universidade Aberta e a Distância",,,"8038","Vaga disponibilizada",78,"unidade"
2008,830631,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1073","Brasil Universitário","63280000","Universidade Aberta e a Distância","63280001","Nacional","8038","Vaga disponibilizada",78,"unidade"
2008,828122,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1073","Brasil Universitário","63440000","Credenciamento dos Cursos de Graduação e de Instituições Públicas e Privadas de Ensino Superior",,,"0395","Curso avaliado",2,"unidade"
2008,830645,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1073","Brasil Universitário","63440000","Credenciamento dos Cursos de Graduação e de Instituições Públicas e Privadas de Ensino Superior","63440001","Nacional","0395","Curso avaliado",2,"unidade"
2008,891200,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1073","Brasil Universitário","82820000","Reestruturação e Expansão das Universidades Federais - REUNI",,,"8038","Vaga disponibilizada",78,"unidade"
2008,891547,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1073","Brasil Universitário","82820000","Reestruturação e Expansão das Universidades Federais - REUNI","82820001","Nacional","8038","Vaga disponibilizada",78,"unidade"
2008,846146,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1073","Brasil Universitário","85510000","Complementação para o Funcionamento das Instituições Federais de Ensino Superior",,,"0424","Instituição apoiada",2,"unidade"
2008,848598,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1073","Brasil Universitário","85510000","Complementação para o Funcionamento das Instituições Federais de Ensino Superior","85510001","Nacional","0424","Instituição apoiada",2,"unidade"
2008,880484,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1377","Educação para a Diversidade e Cidadania","2C680000","Fomento à Inclusão Social e Étnico-racial na Educação Superior",,,"0301","Projeto apoiado",1,"unidade"
2008,880569,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","364","Ensino Superior","1377","Educação para a Diversidade e Cidadania","2C680000","Fomento à Inclusão Social e Étnico-racial na Educação Superior","2C680001","Nacional","0301","Projeto apoiado",1,"unidade"
2008,828205,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,830414,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100053","No Distrito Federal","0099","Criança atendida",1,"unidade"
2008,891130,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","366","Educação de Jovens e Adultos","1060","Brasil Alfabetizado e Educação de Jovens e Adultos","85260000","Apoio a Iniciativas para Melhoria da Qualidade da Educação de Jovens e Adultos",,,"0301","Projeto apoiado",1,"unidade"
2008,891275,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","366","Educação de Jovens e Adultos","1060","Brasil Alfabetizado e Educação de Jovens e Adultos","85260000","Apoio a Iniciativas para Melhoria da Qualidade da Educação de Jovens e Adultos","85260001","Nacional","0301","Projeto apoiado",1,"unidade"
2008,846340,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","367","Educação Especial","1374","Desenvolvimento da Educação Especial","83710000","Educação Especial como Fator de Inclusão Escolar",,,"0877","Escola atendida",2,"unidade"
2008,848792,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","12","Educação","367","Educação Especial","1374","Desenvolvimento da Educação Especial","83710000","Educação Especial como Fator de Inclusão Escolar","83710001","Nacional","0877","Escola atendida",2,"unidade"
2008,871148,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","28","Encargos Especiais","843","Serviço da Dívida Interna","0905","Operações Especiais: Serviço da Dívida Interna (Juros e Amortizações)","02830000","Amortização e Encargos de Financiamento da Dívida Contratual Interna",,,"0000","-",205,"-"
2008,871294,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","28","Encargos Especiais","843","Serviço da Dívida Interna","0905","Operações Especiais: Serviço da Dívida Interna (Juros e Amortizações)","02830000","Amortização e Encargos de Financiamento da Dívida Contratual Interna","02830001","Nacional","0000","-",205,"-"
2008,871149,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","28","Encargos Especiais","844","Serviço da Dívida Externa","0906","Operações Especiais: Serviço da Dívida Externa (Juros e Amortizações)","02840000","Amortização e Encargos de Financiamento da Dívida Contratual Externa",,,"0000","-",205,"-"
2008,871295,"10","26000O","Ministério da Educação","26101U","Ministério da Educação","28","Encargos Especiais","844","Serviço da Dívida Externa","0906","Operações Especiais: Serviço da Dívida Externa (Juros e Amortizações)","02840000","Amortização e Encargos de Financiamento da Dívida Contratual Externa","02840001","Nacional","0000","-",205,"-"
2008,845808,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","122","Administração Geral","1374","Desenvolvimento da Educação Especial","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848246,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","122","Administração Geral","1374","Desenvolvimento da Educação Especial","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829307,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação",,,"1671","Servidor capacitado",2,"unidade"
2008,831984,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","45720033","No Estado do Rio de Janeiro","1671","Servidor capacitado",2,"unidade"
2008,846339,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","128","Formação de Recursos Humanos","1374","Desenvolvimento da Educação Especial","63190000","Capacitação de Profissionais para a Área da Surdez",,,"1111","Profissional capacitado",72,"unidade"
2008,848791,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","128","Formação de Recursos Humanos","1374","Desenvolvimento da Educação Especial","63190000","Capacitação de Profissionais para a Área da Surdez","63190001","Nacional","1111","Profissional capacitado",72,"unidade"
2008,828082,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,830669,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120033","No Estado do Rio de Janeiro","0700","Servidor beneficiado",4,"unidade"
2008,828081,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,830668,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110033","No Estado do Rio de Janeiro","0700","Servidor beneficiado",4,"unidade"
2008,828080,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,830667,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100033","No Estado do Rio de Janeiro","0099","Criança atendida",1,"unidade"
2008,891227,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","367","Educação Especial","1374","Desenvolvimento da Educação Especial","61410000","Profissionalização da Pessoa Surda",,,"9206","Pessoa surda qualificada",191,"unidade"
2008,891545,"10","26000O","Ministério da Educação","26104U","Instituto Nacional de Educação de Surdos","12","Educação","367","Educação Especial","1374","Desenvolvimento da Educação Especial","61410000","Profissionalização da Pessoa Surda","61410033","No Estado do Rio de Janeiro","9206","Pessoa surda qualificada",191,"unidade"
