2903235;Biblioteca Municipal Valdete de Seixas Oliveira;Trav. da Pç. da Bandeira;227;Barro Alto;Bahia;44895-000;Brazil;(74) 3629-1400;(74) 9986-5834;;0;BA;;0
2903300;Biblioteca Pública Municipal Professora Ivete José Bomfim Santos;Rua Duque de Caxias;s/n;Barro Preto;Bahia;45625-000;Brazil;;;;0;BA;;0
2903276;Biblioteca Municipal Professora Zelândia Queiroz;Rua Antônio Pinheiro da Mota;320;Barrocas;Bahia;48705-000;Brazil;(75) 3608-2043;(75) 3608-2150;;0;BA;;0
2903409;Biblioteca Pública Municipal Sosígenes Costa;Av. Marechal Deodoro;07;Belmonte;Bahia;45800-000;Brazil;(73) 9112-9270;;;0;BA;;0
2903706;Biblioteca Municipal Doutor Fernando Sá Miranda;Av. Nossa Senhor da Boa Nova;05;Boa Nova;Bahia;45250-000;Brazil;(77) 3433-2145;(77) 3433-2145;;0;BA;;0
2903805;Biblioteca Municipal Monteiro Lobato;Largo da Sa;147;Boa Vista do Tupim;Bahia;46850-000;Brazil;(75) 3326-2115;;;0;BA;;0
2904050;Biblioteca Pública Municipal;Av. Antônio Carlos Magalhães;s/n;Bonito;Bahia;46820-000;Brazil;(75) 3343-2061;(75) 3343-2061;;0;BA;;0
2904100;Biblioteca Pública Municipal de Boquira;Rua da Mineração;s/n;Boquira;Bahia;46530-000;Brazil;(77) 3645-2021;;;0;BA;;0
2904209;Biblioteca Pública Municipal Professora Maria Ita Oliveira Souza;Pç. João Borges Figueiredo;s/n;Botuporã;Bahia;46570-000;Brazil;(77) 3678-2363;(77) 3678-2363;;0;BA;;0
2904506;Biblioteca Pública Municipal Professor Nilton Santos;Pç. da Bandeira;14;Brotas de Macaúbas;Bahia;47560-000;Brazil;;;;0;BA;;0
2904605;Biblioteca Municipal Jarbas Passarinho;Av. Otávio Mangabeira;226;Brumado;Bahia;46100-000;Brazil;(77) 3441-2157;;;0;BA;;0
2904704;Biblioteca Pública Municipal Doutor Manoel Lins;Av. Goes Calmon;484;Buerarema;Bahia;45615-000;Brazil;(73) 8824-2208;;;0;BA;;0
2904803;Biblioteca Pública Municipal Professor Edgar Santos;Lt. Cidade Nova;s/n;Caatiba;Bahia;45130-000;Brazil;(77) 3430-2043;(77) 3430-2044;;0;BA;;0
2904852;Biblioteca Municipal Castro Alves;Av. O Navio Negreiro;s/n;Cabaceiras do Paraguaçu;Bahia;44345-000;Brazil;;;;0;BA;;0
2904902;Biblioteca Pública Municipal Ernesto Simões Filho;Rua Ana Neri;2;Cachoeira;Bahia;44300-000;Brazil;;;;0;BA;;0
2905008;Biblioteca Pública Municipal Doutor Luiz Viana Filho;Av. Arthur Castilho;49;Caculé;Bahia;46300-000;Brazil;;;;0;BA;;0
2905107;Biblioteca Municipal Monteiro Lobato;Rua da Estação;s/n;Caém;Bahia;44730-000;Brazil;;;;0;BA;;0
2905206;Biblioteca Pública Municipal Cezar Zana;Pç. Doutor Deocleciano Teixeira;52;Caetité;Bahia;46400-000;Brazil;(77) 3454-1227;(77) 3454-1227;;0;BA;;0
2905305;Biblioteca Pública Municipal de Cafarnaum;Rua Djalma Rios;100;Cafarnaum;Bahia;44880-000;Brazil;;;;0;BA;;0
2905503;Biblioteca Pública Municipal Jorge Amado;Pç. da Saudade;170;Caldeirão Grande;Bahia;44750-000;Brazil;;;;0;BA;;0
2905602;Biblioteca Pública Municipal Antônio Ribeiro de Moura;Rua Bahia;145;Camacan;Bahia;45880-000;Brazil;(73) 8811-1961;;;0;BA;;0
2905701;Biblioteca Infanto-Juvenil de Camaçari;Pç. Abrantes;s/n;Camaçari;Bahia;42800-000;Brazil;(71) 3621-7559;;;0;BA;;0
2905701;Biblioteca Pública Municipal Jorge Amado;Av. Radial;s/n;Camaçari;Bahia;42800-000;Brazil;(71) 3621-4781;;;0;BA;;0
2905909;Biblioteca Pública Municipal Professor Raimundo Dias Viana;Av. Abílio Dias da Silva;s/n;Campo Alegre de Lourdes;Bahia;47220-000;Brazil;(77) 9974-8284;;;0;BA;;0
2906204;Biblioteca Municipal de Canarana;Pç. da Matriz;324;Canarana;Bahia;44890-000;Brazil;(74) 3656-2385;(74) 3656-2385;;0;BA;;0
2906303;Biblioteca Pública Municipal Afrânio Peixoto;Pç. 15 de Novembro;224;Canavieiras;Bahia;45860-000;Brazil;(73) 3284-1324;;;0;BA;;0
2906501;Biblioteca Municipal Magalhães Neto;Rua Desembargador Teixeira Freitas;s/n;Candeias;Bahia;43000-000;Brazil;(71) 3601-5865;;;0;BA;;0
2906600;Biblioteca Pública Presidente João Goulart;Rua Castro Alves;5;Candiba;Bahia;46380-000;Brazil;(77) 3661-2010;(77) 3661-2066;;0;BA;;0
2906709;Biblioteca Pública Municipal Jorge Amado;Rua Luiz Viana Filho;s/n;Cândido Sales;Bahia;45157-000;Brazil;(77) 3438-1141;;;0;BA;;0
2906824;Biblioteca Municipal Professora Maria de Lurdes Gomes Chaves;Rua Santo Antônio;s/n;Canudos;Bahia;48520-000;Brazil;;;;0;BA;;0
2906857;Biblioteca Pública Municipal Alexandre Gomes;Rua Rosalina Gomes;s/n;Capela do Alto Alegre;Bahia;44645-000;Brazil;;;;0;BA;;0
2906873;Biblioteca Pública Municipal;Pç. Francisco Gabriel Machado;s/n;Capim Grosso;Bahia;44695-000;Brazil;(74) 3651-1450;;;0;BA;;0
2906899;Biblioteca Pública Municipal de Caraíbas;Pç. Luís Eduardo Magalhães;s/n;Caraíbas;Bahia;45177-000;Brazil;;;;0;BA;;0
2906907;Biblioteca Pública Municipal Doutor Max Filler;Rua 7 de Setembro;278;Caravelas;Bahia;45900-000;Brazil;(73) 3297-1574;;;0;BA;;0
2907103;Biblioteca Pública Municipal Castro Alves;Pç. da Matriz;46;Carinhanha;Bahia;46445-000;Brazil;(77) 3485-2396;;;0;BA;;0
2907202;Biblioteca Pública Municipal de Casa Nova;Pç. Doutor Gilson Viana;s/n;Casa Nova;Bahia;47300-000;Brazil;(74) 8816-5433;;;0;BA;;0
2907301;Biblioteca Municipal Isabel Matos;Pç. General Dionísio Cerqueira;678;Castro Alves;Bahia;44500-000;Brazil;(75) 3522-3815;;;0;BA;;0
2907509;Biblioteca Pública Municipal Cônego Francisco dos Reis;Av. Padre Curpertino;s/n;Catu;Bahia;48110-000;Brazil;(71) 3641-3317;;;0;BA;;0
2907558;Biblioteca Pública Municipal Jorge Amado;Av. Deputado Henrique Brito;s/n;Caturama;Bahia;46575-000;Brazil;(77) 3650-1122;(77) 3650-1122;;0;BA;;0
2907608;Biblioteca Pública Municipal de Central;Pç. José de Castro Dourado;11;Central;Bahia;44940-000;Brazil;;;;0;BA;;0
2907707;Biblioteca Pública Municipal Senhor do Bonfim;Trav. Castelo Branco;s/n;Chorrochó;Bahia;48660-000;Brazil;(75) 3477-2100;;;0;BA;;0
2907905;Biblioteca Municipal de Caldas de Cipó;Pç. Juraci Magalhães;s/n;Cipó;Bahia;48450-000;Brazil;(75) 3435-2078;;;0;BA;;0
2908101;Biblioteca Pública Municipal de Cocos;Pç. da Matriz;s/n;Cocos;Bahia;47680-000;Brazil;(77) 3489-1072;(77) 3489-1041;;0;BA;;0
2908200;Biblioteca Municipal Professora Maria Lúcia Plácido dos Santos;Pç. Marechal Deodoro da Fonseca;s/n;Conceição da Feira;Bahia;44320-000;Brazil;(75) 3244-3800;(75) 3244-3800;;0;BA;;0
2908408;Biblioteca Municipal Felipe dos Santos Almeida;Rua Euclides da Cunha;48;Conceição do Coité;Bahia;48740-000;Brazil;(75) 3218-5167;;;0;BA;;0
2908408;Biblioteca Municipal Theogenes Antônio Calixto;Pç. Doutor José Gonçalves;s/n;Conceição do Coité;Bahia;48730-000;Brazil;(75) 3262-5950;(75) 3262-5950;;0;BA;;0
2908606;Biblioteca Pública Municipal Professor Elzídio Chaves Batista;Rua 2 de Julho;s/n;Conde;Bahia;48300-000;Brazil;(75) 3422-1214;(75) 3429-1020;;0;BA;;0
2908804;Biblioteca Pública Municipal;Rua Almirante Tamandaré;110;Contendas do Sincorá;Bahia;46620-000;Brazil;(77) 3416-2249;(77) 3416-2249;;0;BA;;0
2908903;Biblioteca Municipal Professora Dulce Figueiroa;Av. Amélio Teixeira Amorim;79;Coração de Maria;Bahia;44250-000;Brazil;;(75) 3248-2702;;0;BA;;0
2909109;Biblioteca Pública Municipal Castro Alves;Av. São João;285;Coribe;Bahia;47690-000;Brazil;(77) 3480-2120;(77) 3480-2120;;0;BA;;0
2909208;Biblioteca Pública Municipal Dom Mário Zanetta;Pç. Antônio Carlos Magalhães;s/n;Coronel João Sá;Bahia;48590-000;Brazil;;;;0;BA;;0
2909307;Biblioteca Pública Municipal Castro Alves;Rua Monsenhor André Frans Bérenòs;266;Correntina;Bahia;47650-000;Brazil;(77) 3488-2134;;;0;BA;;0
2909406;Biblioteca Pública Municipal Professora Maria Joaquinita Wanderley Silveira;Rua Barão do Rio Branco;52;Cotegipe;Bahia;47900-000;Brazil;(77) 8122-3543;;;0;BA;;0
2909505;Biblioteca Pública Municipal Clara Luzia L. Teixeira;Rua Pedro Monteiro;s/n;Cravolândia;Bahia;45330-000;Brazil;;;;0;BA;;0
2909604;Biblioteca Pública Municipal Professor José Calazans Brandão;Pç. 12 de Março;s/n;Crisópolis;Bahia;48480-000;Brazil;(75) 3443-2207;(75) 3443-2182;;0;BA;;0
2909703;Biblioteca Pública Municipal de Cristópolis;Av. São José;s/n;Cristópolis;Bahia;47950-000;Brazil;(77) 3618-1337;;;0;BA;;0
2909802;Biblioteca Municipal Carmelita Barbosa Alves;Rua 31 de Março;s/n;Cruz das Almas;Bahia;44380-000;Brazil;(75) 3621-3055;;;0;BA;;0
2909901;Biblioteca Pública Municipal Padre José Torres Costa;Av. Doutor Pedro Santos Torres;715;Curaçá;Bahia;48930-000;Brazil;(74) 3531-1121;;;0;BA;;0
2910057;Biblioteca Pública Municipal Mário Padre;Av. Imbassaí;s/n;Dias d'Ávila;Bahia;42850-000;Brazil;(71) 3625-7565;;;0;BA;;0
2910107;Biblioteca Pública Municipal Professora Inês Lima Caires;Pç. Cosme Alves Teixeira;s/n;Dom Basílio;Bahia;46165-000;Brazil;;;;0;BA;;0
2910206;Biblioteca Pública Municipal Professora Maria Elza dos Reis Silva;Rua Manuel José da Costa;s/n;Dom Macedo Costa;Bahia;44560-000;Brazil;(75) 3648-2127;(75) 3648-2127;;0;BA;;0
2910404;Biblioteca Municipal Nelson de Talhes de Oliveira;Rua dos Guarinos;s/n;Encruzilhada;Bahia;45150-000;Brazil;(77) 3439-2478;(77) 3439-2125;;0;BA;;0
2910503;Biblioteca Municipal Francisco da Costa Batista;Pç. Barão do Rio Branco;s/n;Entre Rios;Bahia;48180-000;Brazil;;;;0;BA;;0
2900504;Biblioteca Pública Municipal de Érico Cardoso;Pç. São João;s/n;Érico Cardoso;Bahia;46180-000;Brazil;(77) 3677-2205;(77) 3677-2123;;0;BA;;0
2910727;Biblioteca Pública Municipal do Juca Rosa;Rua Wilson Nunes;832;Eunápolis;Bahia;45825-000;Brazil;(73) 3281-5765;(73) 3281-5965;;0;BA;;0
2910727;Biblioteca Pública Municipal Fernando Alban;Rua Bela Vista;530;Eunápolis;Bahia;45825-000;Brazil;(73) 3261-4674;(73) 3261-3502;;0;BA;;0
2910750;Biblioteca Pública Municipal Francisca das Virgens Reis;Rua 2 de Julho;s/n;Fátima;Bahia;48415-000;Brazil;;;;0;BA;;0
2910776;Biblioteca Pública Municipal de Feira da Mata;Pç. Prefeito Elias Pereira de Souza Filho;272;Feira da Mata;Bahia;46446-000;Brazil;(77) 3474-1333;(77) 3474-1126;;0;BA;;0
2910800;Biblioteca Municipal Arnold Ferreira da Silva;Rua Geminiano Costa;286;Feira de Santana;Bahia;44025-070;Brazil;(75) 3221-3811;;;0;BA;;0
2910800;Biblioteca Municipal Manoel Pereira Pimenta;Rua São Salvador;s/n;Feira de Santana;Bahia;44135-000;Brazil;(75) 3683-1685;;;0;BA;;0
2910800;Biblioteca Municipal Professora Raquel de Freitas Araújo;Pç. Matriz de São José;s/n;Feira de Santana;Bahia;44100-000;Brazil;(75) 3204-7429;;;0;BA;;0
2910859;Biblioteca Pública Municipal Antônio Dias da Mota;Av. Eudaldo Ferreira Mota;s/n;Filadélfia;Bahia;44775-000;Brazil;(74) 9972-8048;;;0;BA;;0
2910909;Biblioteca Pública Municipal Jorge Amado;Pç. Pompílio Céo;5;Firmino Alves;Bahia;45720-000;Brazil;(73) 3623-2134;(73) 3623-2134;;0;BA;;0
2911105;Biblioteca Pública Municipal Formosa do Rio Preto;Rua do Cruzeiro;381;Formosa do Rio Preto;Bahia;47990-000;Brazil;(77) 3616-2102;(77) 3626-2102;;0;BA;;0
2911204;Biblioteca Pública Municipal Jorge Amado;Rua Gregório José da Costa;104;Gandu;Bahia;45450-000;Brazil;;;;0;BA;;0
2911303;Biblioteca Municipal Eremita Bento dos Santos;Rua Antônio Mariano Barreto;s/n;Gentio do Ouro;Bahia;47450-000;Brazil;;;;0;BA;;0
2911600;Biblioteca Municipal Coronel João Fraga;Pç. Castro Alves;s/n;Governador Mangabeira;Bahia;44350-000;Brazil;;;;0;BA;;0
2911709;Biblioteca Pública Municipal Professora Nice Amaral Guimarães Baleeiro;Rua Humberto de Campos;130;Guanambi;Bahia;46430-000;Brazil;(77) 3451-4201;;;0;BA;;0
2911808;Biblioteca Pública Municipal de Guaratinga;Pç. 31 de Agosto;187;Guaratinga;Bahia;45840-000;Brazil;(73) 3277-2216;(73) 3277-2216;;0;BA;;0
2912004;Biblioteca Pública Municipal Rui Barbosa;Pç. São Judas Tadeu;s/n;Ibiassucê;Bahia;46390-000;Brazil;;;;0;BA;;0
2912103;Biblioteca Pública Municipal Waldir Pinto Montenegro Matos;Rua Princesa Isabel;s/n;Ibicaraí;Bahia;45745-000;Brazil;(73) 3242-1005;;;0;BA;;0
2912202;Biblioteca Pública Municipal de Ibicoara;Pç. Tancredo Neves;188;Ibicoara;Bahia;46760-000;Brazil;(77) 3413-2217;(77) 3413-2217;;0;BA;;0
2912400;Biblioteca Municipal de Ibipeba;Pç. da Liberdade;s/n;Ibipeba;Bahia;44970-000;Brazil;;;;0;BA;;0
2912608;Biblioteca Pública Municipal Antônio Monteiro;Pç. São João;s/n;Ibiquera;Bahia;46840-000;Brazil;;;;0;BA;;0
2912707;Biblioteca Pública Municipal Altamirando Santos;Pç. São Pedro;s/n;Ibirapitanga;Bahia;45500-000;Brazil;;;;0;BA;;0
2912806;Biblioteca Pública Municipal de Ibirapuã;Rua Engenheiro Borges;s/n;Ibirapuã;Bahia;45940-000;Brazil;(73) 3290-2761;(73) 3290-2761;;0;BA;;0
2912905;Biblioteca Pública Municipal Jorge Amado;Pç. Castro Alves;01;Ibirataia;Bahia;45580-000;Brazil;;;;0;BA;;0
2913200;Biblioteca Pública Municipal Joselito Olímpio de Souza;Pç. da Bandeira;1;Ibotirama;Bahia;47520-000;Brazil;(77) 3698-1309;(77) 3698-1309;;0;BA;;0
2913705;Biblioteca Pública Municipal de Inhambupe;Pç. da Matriz;s/n;Inhambupe;Bahia;48490-000;Brazil;(75) 3431-2246;;;0;BA;;0
2913804;Biblioteca Municipal Vivaldo Ribeiro dos Reis;Av. Possidônio de Souza;s/n;Ipecaetá;Bahia;44680-000;Brazil;(75) 3685-2113;(75) 3685-2113;;0;BA;;0
2914406;Biblioteca Pública Municipal Elias Vieira Gama;Rua Rosalvo Félix;74;Iraquara;Bahia;46980-000;Brazil;;;;0;BA;;0
2914505;Biblioteca Municipal Coronel Elpídio Nogueira;Rua Pedro Martins Portela;6;Irará;Bahia;44255-000;Brazil;(75) 3247-3831;(75) 3247-3800;;0;BA;;0
2914604;Biblioteca Pública Municipal Hermenito Dourado;Av. Terêncio Dourado;s/n;Irecê;Bahia;44900-000;Brazil;(74) 3641-4792;;;0;BA;;0
2914653;Biblioteca Pública Municipal Antônio Boa Morte;Rua Santos Dumont;s/n;Itabela;Bahia;45822-000;Brazil;;;;0;BA;;0
2914703;Biblioteca Pública Municipal Antônio Dias Andrade;Pç. Teixeira de Freitas Andrade;76;Itaberaba;Bahia;46880-000;Brazil;(75) 3251-1880;;;0;BA;;0
2914802;Biblioteca Pública Municipal Plínio de Almeida;Av. Azis Maron;s/n;Itabuna;Bahia;45600-000;Brazil;(73) 3612-4156;;;0;BA;;0
2914901;Biblioteca Pública Municipal Maria Judith Pereira Lopes;Rua Athaide Setubal;s/n;Itacaré;Bahia;45530-000;Brazil;;;;0;BA;;0
2915007;Biblioteca Municipal Estação das Letras;Rua Rosa Correa Ferraro;s/n;Itaeté;Bahia;46790-000;Brazil;(75) 3320-2486;;;0;BA;;0
2915106;Biblioteca Municipal Tia Lia;Rua Rubens Amaral;132;Itagi;Bahia;45230-000;Brazil;;;;0;BA;;0
2915205;Biblioteca Pública Municipal Alaíde Marilza Fonseca Quadros;Pç. Hélio Vaz de Quadros;s/n;Itagibá;Bahia;45585-000;Brazil;;;;0;BA;;0
2915304;Biblioteca Pública Municipal Ana Dias Santos;Pç. Doutor Pinto Dantas;72;Itagimirim;Bahia;45850-000;Brazil;(73) 3289-2512;;;0;BA;;0
2915353;Biblioteca Pública Municipal de Itaguaçu da Bahia;Rua 20 de Outubro;s/n;Itaguaçu da Bahia;Bahia;47440-000;Brazil;;;;0;BA;;0
2915403;Biblioteca Pública Municipal Castro Alves;Av. Zonato Juior;s/n;Itaju do Colônia;Bahia;45730-000;Brazil;(73) 3204-2266;;;0;BA;;0
2915502;Biblioteca Pública Municipal de Itajuípe;Rua Firmino Eloi;s/n;Itajuípe;Bahia;45630-000;Brazil;(73) 3238-1848;;;0;BA;;0
2915809;Biblioteca Municipal Guilherme Marback;Rua Hilda Mendes Pires;s/n;Itambé;Bahia;45140-000;Brazil;(77) 3432-8319;(77) 3432-8313;;0;BA;;0
2916104;Biblioteca Municipal Ubaldo Osório;Rua Santa Bárbara;s/n;Itaparica;Bahia;44460-000;Brazil;;;;0;BA;;0
2916203;Biblioteca Pública Municipal Jorge Amado;Rua José Pedro de Almeida;13;Itapé;Bahia;45750-000;Brazil;(73) 3248-2190;;;0;BA;;0
2916302;Biblioteca Pública Municipal Professora Waltermize;Trav. Potinaguá;s/n;Itapebi;Bahia;45855-000;Brazil;(73) 3286-2173;;;0;BA;;0
2916401;Biblioteca Pública Municipal Creuza Rares;Pç. Clemente Mariani;s/n;Itapetinga;Bahia;45705-000;Brazil;(77) 3264-2391;;;0;BA;;0
2916401;Biblioteca Pública Municipal de Itapetinga;Pç. Guilherme Dias;s/n;Itapetinga;Bahia;45700-000;Brazil;(73) 3261-6270;;;0;BA;;0
2916500;Biblioteca Municipal Desembargador Ricardo Borges;Pç. José Epifânio de Souza;s/n;Itapicuru;Bahia;48475-000;Brazil;(75) 3430-2155;(75) 3430-2385;;0;BA;;0
2916609;Biblioteca Pública Municipal Gerson Gomes Baracho;Rua Jardim Centro Social;s/n;Itapitanga;Bahia;45645-000;Brazil;(73) 3246-2200;;;0;BA;;0
2916807;Biblioteca Municipal Professor Estevão Araújo;Av. Rui Barbosa;269;Itarantim;Bahia;45780-000;Brazil;(73) 3266-2180;(73) 3266-2175;;0;BA;;0
2916906;Biblioteca Pública Municipal Olívia Gomes Barradas;Pç. Vivaldo Bastos;29;Itiruçu;Bahia;45350-000;Brazil;(73) 3538-1200;(73) 3538-1200;;0;BA;;0
2917003;Biblioteca Pública Municipal Lígia Lemos de Carvalho;Rua Ademir Simões de Freitas;s/n;Itiúba;Bahia;48850-000;Brazil;(74) 3546-1239;;;0;BA;;0
2917102;Biblioteca Municipal Professor Oscar Brasil;Rua 26 de Abril;s/n;Itororó;Bahia;45710-000;Brazil;(73) 3265-1879;(77) 3265-1313;;0;BA;;0
2917201;Biblioteca Pública Municipal Monteiro Lobato;Pç. Barão do Sincorá;s/n;Ituaçu;Bahia;46640-000;Brazil;(77) 3415-2418;(77) 3415-2418;;0;BA;;0
2917300;Biblioteca Municipal Rui Barbosa;Barachisio Lisboa;s/n;Ituberá;Bahia;45435-000;Brazil;(73) 3256-1562;;;0;BA;;0
2917334;Biblioteca Municipal Luiz Eduardo Magalhães;Rua Robson Ferreira Lopes;56;Iuiú;Bahia;46438-000;Brazil;(77) 3682-2121;(77) 3682-2121;;0;BA;;0
2917359;Biblioteca Pública Municipal Professor Anísio Teixeira;Av. 7 de Setembro;576;Jaborandi;Bahia;47655-000;Brazil;(77) 3683-2304;;;0;BA;;0
2917508;Biblioteca Pública Municipal Afonso Costa;Rua Melchior Dias;21;Jacobina;Bahia;44700-000;Brazil;(74) 3621-3545;;;0;BA;;0
2917607;Biblioteca Pública Municipal Doutor Alyrio Almeida;Av. Pio XII;256;Jaguaquara;Bahia;45345-000;Brazil;(73) 3534-1218;;;0;BA;;0
2917706;Biblioteca Pública Municipal Lourenço Pereira;Av. Clementino Cunha;s/n;Jaguarari;Bahia;48960-000;Brazil;(74) 9996-6552;;;0;BA;;0
2917805;Biblioteca Municipal Climério Silva;Pç. da Bandeira;s/n;Jaguaripe;Bahia;44480-000;Brazil;(75) 3642-2112;(75) 3642-2112;;0;BA;;0
2918001;Biblioteca Municipal Newton Pinto Araújo;Av. Rio Branco;s/n;Jequié;Bahia;45203-900;Brazil;(73) 3526-5068;;;0;BA;;0
2918001;Biblioteca Pública Municipal Professor Reinaldo Moura Pinheiro;Rua Leonel Ribeiro;215;Jequié;Bahia;45200-000;Brazil;(73) 3527-8599;;;0;BA;;0
2918100;Biblioteca Municipal Bento Nolasco;Rua São Pedro;41;Jeremoabo;Bahia;48540-970;Brazil;;;;0;BA;;0
2918308;Biblioteca Infantil Denise Tavares;Rua Manoel Alves Meira;193;Jitaúna;Bahia;45225-000;Brazil;(73) 9981-3494;;;0;BA;;0
2918308;Biblioteca Municipal Urbano de Almeida Neto;Rua da Indepedência;s/n;Jitaúna;Bahia;45225-000;Brazil;;;;0;BA;;0
2918357;Biblioteca Damiana Andrade;Rua Mário Dourado;16;João Dourado;Bahia;44920-000;Brazil;(74) 3668-1264;;;0;BA;;0
2918407;Biblioteca Pública Municipal Professor Aristóteles Pires de Carvalho;Pç. da Bandeira Imaculada Conceição;s/n;Juazeiro;Bahia;48900-000;Brazil;(74) 3611-9153;;;0;BA;;0
2918506;Biblioteca Municipal Jarbas Passarinho;Pç. J K;s/n;Jussara;Bahia;44925-000;Brazil;;;;0;BA;;0
2918555;Biblioteca Pública Municipal Edna Luzia do Nascimento;Pç. Noêmia Peixinho;85;Jussari;Bahia;45610-000;Brazil;(73) 3624-1071;(73) 3624-1172;;0;BA;;0
2918605;Biblioteca Municipal Ernesto Geisel;Rua Clemente Silva;06;Jussiape;Bahia;46670-000;Brazil;;;;0;BA;;0
2918704;Biblioteca Pública Municipal Jaboti;Pç. João XXIII;3;Lafaiete Coutinho;Bahia;45215-000;Brazil;(73) 3541-2192;(73) 3541-2192;;0;BA;;0
2918753;Biblioteca Pública Municipal Alzira Dias Cardoso;Pç. da Matriz;s/n;Lagoa Real;Bahia;46425-000;Brazil;(77) 3477-1236;(77) 3477-1236;;0;BA;;0
2918803;Biblioteca Municipal Arlete Maron de Magalhães;Rua 15 de Novembro;s/n;Laje;Bahia;45490-000;Brazil;(75) 9980-6155;;;0;BA;;0
2919009;Biblioteca Pública Municipal Olívia  de Oliveira;Pç. Higino de Oliveira Plínio;02;Lajedinho;Bahia;46825-000;Brazil;(75) 3327-2126;(75) 3327-2126;;0;BA;;0
2919058;Biblioteca Municipal Rita Pimentel Ribeiro;Av. Aurélio Assis de Oliveira;146;Lajedo do Tabocal;Bahia;45365-000;Brazil;(73) 3556-1422;;;0;BA;;0
2919108;Biblioteca do Colégio Municipal Virgílio Nunes de Medeiros;Av. do Triunfo;135;Lamarão;Bahia;48720-000;Brazil;(75) 3688-2173;;;0;BA;;0
2919207;Biblioteca Municipal de Lauro de Freitas;Rua Euvaldo Santos Leite;s/n;Lauro De Freitas;Bahia;42700-000;Brazil;(71) 3288-8666;;;0;BA;;0
2919306;Biblioteca Pública Urbano Duarte;Av. 7 de Setembro;35;Lençóis;Bahia;46960-000;Brazil;(75) 3334-1121;;;0;BA;;0
2919405;Biblioteca Pública Municipal de Licínio de Almeida;Av. Antônio Carlos Magalhães;349;Licínio de Almeida;Bahia;46330-000;Brazil;;;;0;BA;;0
2919553;Biblioteca Pública Municipal Andreia Ruedger;Rua Rui Barbosa;1610;Luís Eduardo Magalhães;Bahia;47850-000;Brazil;(77) 9944-1686;;;0;BA;;0
2919603;Biblioteca Pública Municipal Agnaldo Pamponet;Pç. Doutor Castro Cincurá;s/n;Macajuba;Bahia;46805-000;Brazil;(74) 3259-2402;;;0;BA;;0
2919702;Biblioteca Pública Municipal Dra. Elza Gondim Meira;Av. Camilo de Jesus Lima;s/n;Macarani;Bahia;45760-000;Brazil;(77) 3274-2849;(77) 3274-2849;;0;BA;;0
2919926;Biblioteca Municipal Rodolfo Queiroz Filho;Rua Francisco Leitão;s/n;Madre de Deus;Bahia;42600-000;Brazil;(71) 3604-3063;;;0;BA;;0
2920007;Biblioteca Municipal Doutor Luiz Rogério;Rua Luiz Rodrigues Silva;192;Maiquinique;Bahia;45770-000;Brazil;(77) 3275-2179;(77) 3275-2179;;0;BA;;0
2920106;Biblioteca Pública Municipal Osvaldo Ribeiro;Rua Nilo Rios;22;Mairi;Bahia;44630-000;Brazil;(74) 3632-2008;;;0;BA;;0
2920205;Biblioteca Pública Municipal de Malhada;Pç. Osvaldo Pereira da Silva;s/n;Malhada;Bahia;46440-000;Brazil;(77) 3691-2145;(77) 3691-2145;;0;BA;;0
2920452;Biblioteca Pública Municipal de Mansidão;Pç. da Independência;s/n;Mansidão;Bahia;47160-000;Brazil;(77) 3641-2118;(77) 3641-2162;;0;BA;;0
2920452;Biblioteca Pública Municipal de São José da Bela Vista;Povoado de Angical;s/n;Mansidão;Bahia;47160-000;Brazil;(77) 3641-2100;;;0;BA;;0
2920502;Biblioteca Pública Municipal Luiz Eduardo Magalhães;Rua Barão de Rio Branco;s/n;Maracás;Bahia;45360-000;Brazil;(73) 3533-2121;;;0;BA;;0
2920601;Biblioteca Municipal Doutor Odilardo Uzeda Rodrigues;Pç. Hermenegildo Mendes;1;Maragogipe;Bahia;44420-000;Brazil;(75) 3526-2968;(75) 3526-2968;;0;BA;;0
2920809;Biblioteca Pública Municipal Luiz Nobre Figueiredo;Rua Antônio Sampaio;s/n;Marcionílio Souza;Bahia;46780-000;Brazil;(75) 3340-2468;;;0;BA;;0
2920908;Biblioteca Pública Municipal Professor Augustinho Vitorino Pereira;Pç. Presidente Médici;s/n;Mascote;Bahia;45870-000;Brazil;(73) 3629-2371;;;0;BA;;0
2921005;Biblioteca Pública Municipal Luz do Saber;Rua Antônio Luiz Garcez;s/n;Mata de São João;Bahia;48280-000;Brazil;(71) 3635-1655;(71) 3651-1655;;0;BA;;0
2921104;Biblioteca Pública Municipal Professora Maria Braga;Rua Inácio Pereira Bonjardim;s/n;Medeiros Neto;Bahia;45960-000;Brazil;(73) 3296-1120;;;0;BA;;0
2921302;Biblioteca Pública Municipal;Av. Santo Antônio;s/n;Milagres;Bahia;45315-000;Brazil;(75) 3545-1792;;;0;BA;;0
2921450;Biblioteca Pública Municipal Padre Vicente Santiname;Pç. Nossa Senhora Aparecida;s/n;Mirante;Bahia;45255-000;Brazil;(77) 3468-1086;(77) 3468-1214;;0;BA;;0
2921708;Biblioteca Pública Municipal Carneiro Ribeiro;Rua Coronel Dias Coelho;344;Morro do Chapéu;Bahia;44850-000;Brazil;;;;0;BA;;0
2921807;Biblioteca Municipal José Patrício Guerra;Rua Francisco Silva;15;Mortugaba;Bahia;46290-000;Brazil;(77) 3464-2295;(77) 3464-2295;;0;BA;;0
